GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022100886,480,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,10,32,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-154,238,1,0,20220217,NOP,DAL
Shot Chart Detail,0022100886,540,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,58,Missed Shot,Step Back Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-65,65,1,0,20220217,NOP,DAL
Shot Chart Detail,0022100886,550,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,4,30,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,29,1,0,20220217,NOP,DAL
Shot Chart Detail,0022100886,561,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,1,20220217,NOP,DAL
Shot Chart Detail,0022100886,571,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-127,288,1,0,20220217,NOP,DAL
Shot Chart Detail,0022100886,576,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,29,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,74,36,1,0,20220217,NOP,DAL
Shot Chart Detail,0022100886,582,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,56,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-47,179,1,0,20220217,NOP,DAL
Shot Chart Detail,0022100903,28,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,75,79,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,34,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,7,53,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,62,69,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,56,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,17,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,24,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,70,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,18,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,67,73,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,125,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-165,208,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,129,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-56,250,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,229,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,5,6,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,69,41,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,232,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,5,2,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,24,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,236,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,4,251,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,251,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,37,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,51,103,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,324,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,11,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-4,96,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,333,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,29,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,27,68,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,335,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,27,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-54,97,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,339,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,50,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,7,85,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,345,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,7,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-151,97,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,421,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,2,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,172,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,520,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,126,217,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,551,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-42,120,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,554,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,100,260,1,1,20220225,UTA,DAL
Shot Chart Detail,0022100903,560,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,51,107,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,564,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,44,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,37,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,574,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,67,260,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,578,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-183,259,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100903,583,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-237,105,1,0,20220225,UTA,DAL
Shot Chart Detail,0022100917,13,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,11,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,94,13,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,25,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,9,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,75,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-148,189,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,89,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,24,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,27,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,116,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-10,255,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,140,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-28,272,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,289,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,10,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,52,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,306,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,38,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-66,243,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,310,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,208,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,322,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,55,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,50,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,366,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,405,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,43,65,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,422,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,6,12,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,148,214,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,441,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,13,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,456,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,4,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,55,264,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,468,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-170,181,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,470,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,12,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,473,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,51,63,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,491,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,40,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,47,59,1,0,20220227,GSW,DAL
Shot Chart Detail,0022100917,637,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,34,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-27,127,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100917,647,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,17,1,1,20220227,GSW,DAL
Shot Chart Detail,0022100931,9,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,11,7,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,29,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,32,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,9,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,70,246,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,36,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,18,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,38,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,13,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,65,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-40,291,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,67,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,47,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-26,118,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,99,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,112,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,48,Missed Shot,Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-21,37,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,119,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,13,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,288,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,54,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,312,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-11,286,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,327,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,32,95,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,414,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,6,14,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,53,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,426,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,146,225,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,488,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,19,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,492,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,134,229,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,583,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,6,5,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,91,90,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,601,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,4,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-53,32,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,612,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,50,36,1,1,20220301,LAL,DAL
Shot Chart Detail,0022100931,615,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,137,15,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100931,640,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,78,56,1,0,20220301,LAL,DAL
Shot Chart Detail,0022100943,19,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,126,241,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,52,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-176,209,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,75,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,15,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,26,70,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,97,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,39,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,23,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,147,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,12,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,154,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,194,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,160,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,6,267,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,163,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,304,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,12,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,331,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,48,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-70,277,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,335,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,224,130,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,352,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-224,113,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,359,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,59,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,369,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,8,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-141,237,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,373,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,8,6,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,22,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,381,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,25,126,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,403,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,49,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,37,99,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,410,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,18,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,28,108,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,451,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,2,28,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,44,52,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,460,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,29,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-157,115,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,569,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,35,174,314,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,548,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,59,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,58,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,586,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,4,45,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,22,71,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,589,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,4,7,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-87,55,1,1,20220303,DAL,GSW
Shot Chart Detail,0022100943,603,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,43,Missed Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,6,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100943,611,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,42,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,142,222,1,0,20220303,DAL,GSW
Shot Chart Detail,0022100972,18,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,34,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,109,145,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,42,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,12,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,56,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,56,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,227,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,66,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-54,114,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,72,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,32,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,74,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,1,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,97,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,21,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,97,82,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,119,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-125,122,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,122,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,8,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-172,59,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,140,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-222,110,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,265,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,237,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,306,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,103,115,1,0,20220307,DAL,UTA
